experiment,operation,trial,runtime,platform,user_agent,node_version,browser_name,browser_version,input_size_bytes,latency_ms,output_size_bytes,notes
exp6_crypto,aes_256_gcm_encrypt_50mb,1,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,49.620436,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,2,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,44.653492,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,3,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,47.798712,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,4,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,42.90773,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,5,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,39.737028,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,6,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,44.417514,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,7,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,40.583792,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,8,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,45.470616,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,9,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,39.99348,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_encrypt_50mb,10,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,44.467939,52428816,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,1,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048592,8.962495,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,2,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048592,1.424622,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,3,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048592,0.768832,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,4,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048592,0.74214,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,5,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048592,0.887038,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,6,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048592,0.956165,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,7,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048592,0.954122,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,8,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048592,1.610224,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,9,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048592,0.741204,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_1mb,10,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048592,0.579652,1048576,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,1,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485776,12.746069,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,2,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485776,11.514577,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,3,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485776,6.373288,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,4,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485776,13.35252,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,5,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485776,5.1443,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,6,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485776,9.338714,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,7,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485776,4.786614,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,8,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485776,7.576633,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,9,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485776,7.308827,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_10mb,10,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485776,8.356738,10485760,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,1,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428816,64.533167,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,2,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428816,61.939254,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,3,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428816,60.7259,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,4,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428816,61.441671,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,5,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428816,60.456314,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,6,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428816,63.249021,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,7,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428816,64.939181,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,8,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428816,60.441828,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,9,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428816,63.870608,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,aes_256_gcm_decrypt_50mb,10,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428816,64.601612,52428800,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,1,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048576,8.351246,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,2,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048576,1.02829,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,3,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048576,1.19695,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,4,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048576,0.744858,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,5,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048576,0.661251,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,6,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048576,0.69116,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,7,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048576,0.811014,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,8,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048576,0.704307,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,9,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048576,0.689211,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_1mb,10,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,1048576,0.673727,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,1,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485760,8.929673,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,2,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485760,8.867383,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,3,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485760,5.86282,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,4,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485760,5.775915,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,5,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485760,5.781347,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,6,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485760,5.763292,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,7,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485760,5.78853,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,8,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485760,5.847732,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,9,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485760,5.808326,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_10mb,10,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,10485760,5.795334,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,1,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,44.518252,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,2,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,45.929757,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,3,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,45.057377,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,4,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,45.681566,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,5,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,43.344056,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,6,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,44.229205,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,7,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,43.761231,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,8,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,46.535369,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,9,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,43.65536,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,sha256_hash_50mb,10,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,52428800,44.427271,32,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,1,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,32,8.259156,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,2,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,32,0.275428,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,3,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,32,0.168056,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,4,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,32,0.172512,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,5,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,32,0.192241,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,6,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,32,0.193293,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,7,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,32,0.168782,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,8,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,32,0.151781,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,9,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,32,0.189722,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_sign_sha256_hash,10,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,32,0.182758,64,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,1,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,96,0.320387,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,2,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,96,0.108273,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,3,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,96,0.122214,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,4,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,96,0.097338,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,5,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,96,0.089117,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,6,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,96,0.08761,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,7,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,96,0.104046,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,8,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,96,0.08598,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,9,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,96,0.0939,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
exp6_crypto,ecdsa_p256_verify_signature,10,node-webcrypto,Linux 6.8.0-111-generic x64,Node.js v18.20.8 (linux; x64) crypto.webcrypto.subtle,v18.20.8,n/a,n/a,96,0.130656,1,Playwright/Puppeteer not installed; used Node.js crypto.webcrypto.subtle fallback.
